---------------------------------------------
NOTE: The Hardness and Resistance values are the raw base values in the fields
of the Block class in question. The actual final values may be different
for different states of the block, or they may depend on a TileEntity etc.
---------------------------------------------
Mod name, Registry name, Hardness, Resistance
Structurize, structurize:up_gated_jungle_blue_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_bricks_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_brown_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_brown_stone_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_brown_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_cactus_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_cobblestone_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_cream_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_cream_stone_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_crimson_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_cyan_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_dark_oak_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_gray_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_green_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_jungle_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_light_blue_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_light_gray_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_lime_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_magenta_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_oak_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_orange_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_paper_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_pink_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_purple_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_red_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_spruce_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_stone_bricks_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_stone_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_warped_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_white_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_jungle_yellow_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_acacia_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_beige_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_beige_stone_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_birch_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_black_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_blackstone_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_blue_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_bricks_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_brown_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_brown_stone_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_brown_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_cactus_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_cobblestone_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_cream_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_cream_stone_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_crimson_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_cyan_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_dark_oak_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_gray_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_green_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_jungle_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_light_blue_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_light_gray_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_lime_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_magenta_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_oak_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_orange_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_paper_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_pink_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_purple_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_red_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_spruce_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_stone_bricks_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_stone_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_warped_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_white_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_oak_yellow_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_acacia_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_beige_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_beige_stone_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_birch_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_black_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_blackstone_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_blue_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_bricks_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_brown_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_brown_stone_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_brown_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_cactus_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_cobblestone_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_cream_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_cream_stone_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_crimson_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_cyan_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_dark_oak_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_gray_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_green_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_jungle_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_light_blue_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_light_gray_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_lime_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_magenta_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_oak_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_orange_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_paper_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_pink_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_purple_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_red_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_spruce_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_stone_bricks_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_stone_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_warped_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_white_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_spruce_yellow_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_acacia_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_beige_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_beige_stone_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_birch_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_black_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_blackstone_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_blue_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_bricks_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_brown_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_brown_stone_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_brown_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_cactus_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_cobblestone_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_cream_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_cream_stone_brick_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_crimson_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_cyan_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_dark_oak_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_gray_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_green_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_jungle_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_light_blue_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_light_gray_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_lime_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_magenta_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_oak_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_orange_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_paper_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_pink_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_purple_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_red_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_spruce_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_stone_bricks_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_stone_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_warped_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_white_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:up_gated_warped_yellow_terracotta_timber_frame, 3.00, 1.00
Structurize, structurize:warped_blockpaperwall, 3.00, 1.00
Structurize, structurize:white_clay_acacia_shingle, 3.00, 3.00
Structurize, structurize:white_clay_birch_shingle, 3.00, 3.00
Structurize, structurize:white_clay_cactus_shingle, 3.00, 3.00
Structurize, structurize:white_clay_crimson_shingle, 3.00, 3.00
Structurize, structurize:white_clay_dark_oak_shingle, 3.00, 3.00
Structurize, structurize:white_clay_jungle_shingle, 3.00, 3.00
Structurize, structurize:white_clay_oak_shingle, 3.00, 3.00
Structurize, structurize:white_clay_shingle_slab, 3.00, 1.00
Structurize, structurize:white_clay_spruce_shingle, 3.00, 3.00
Structurize, structurize:white_clay_warped_shingle, 3.00, 3.00
Structurize, structurize:white_floating_carpet, 0.10, 0.10
Structurize, structurize:yellow_clay_acacia_shingle, 3.00, 3.00
Structurize, structurize:yellow_clay_birch_shingle, 3.00, 3.00
Structurize, structurize:yellow_clay_cactus_shingle, 3.00, 3.00
Structurize, structurize:yellow_clay_crimson_shingle, 3.00, 3.00
Structurize, structurize:yellow_clay_dark_oak_shingle, 3.00, 3.00
Structurize, structurize:yellow_clay_jungle_shingle, 3.00, 3.00
Structurize, structurize:yellow_clay_oak_shingle, 3.00, 3.00
Structurize, structurize:yellow_clay_shingle_slab, 3.00, 1.00
Structurize, structurize:yellow_clay_spruce_shingle, 3.00, 3.00
Structurize, structurize:yellow_clay_warped_shingle, 3.00, 3.00
Structurize, structurize:yellow_floating_carpet, 0.10, 0.10
Subterranean Wilderness, subwild:andesite_speleothem, 1.50, 6.00
Subterranean Wilderness, subwild:basalt_coal_ore, 2.50, 2.50
Subterranean Wilderness, subwild:basalt_diamond_ore, 2.50, 2.50
Subterranean Wilderness, subwild:basalt_emerald_ore, 2.50, 2.50
Subterranean Wilderness, subwild:basalt_gold_ore, 2.50, 2.50
Subterranean Wilderness, subwild:basalt_iron_ore, 2.50, 2.50
Subterranean Wilderness, subwild:basalt_lapis_ore, 2.50, 2.50
Subterranean Wilderness, subwild:basalt_redstone_ore, 2.50, 2.50
Subterranean Wilderness, subwild:basalt_speleothem, 1.25, 4.20
Subterranean Wilderness, subwild:blackstone_coal_ore, 3.00, 3.00
Subterranean Wilderness, subwild:blackstone_diamond_ore, 3.00, 3.00
Subterranean Wilderness, subwild:blackstone_emerald_ore, 3.00, 3.00
Subterranean Wilderness, subwild:blackstone_gold_ore, 3.00, 3.00
Subterranean Wilderness, subwild:blackstone_iron_ore, 3.00, 3.00
Subterranean Wilderness, subwild:blackstone_lapis_ore, 3.00, 3.00
Subterranean Wilderness, subwild:blackstone_redstone_ore, 3.00, 3.00
Subterranean Wilderness, subwild:blackstone_speleothem, 1.50, 6.00
Subterranean Wilderness, subwild:brown_roots, 0.10, 0.10
Subterranean Wilderness, subwild:brown_terracotta_coal_ore, 2.50, 2.50
Subterranean Wilderness, subwild:brown_terracotta_diamond_ore, 2.50, 2.50
Subterranean Wilderness, subwild:brown_terracotta_emerald_ore, 2.50, 2.50
Subterranean Wilderness, subwild:brown_terracotta_gold_ore, 2.50, 2.50
Subterranean Wilderness, subwild:brown_terracotta_iron_ore, 2.50, 2.50
Subterranean Wilderness, subwild:brown_terracotta_lapis_ore, 2.50, 2.50
Subterranean Wilderness, subwild:brown_terracotta_redstone_ore, 2.50, 2.50
Subterranean Wilderness, subwild:dark_brown_roots, 0.10, 0.10
Subterranean Wilderness, subwild:diorite_speleothem, 1.50, 6.00
Subterranean Wilderness, subwild:dirt_patch, 0.10, 0.10
Subterranean Wilderness, subwild:dirt_slab, 0.50, 0.50
Subterranean Wilderness, subwild:dirt_stairs, 0.50, 0.50
Subterranean Wilderness, subwild:frozen_andesite_speleothem, 0.50, 0.50
Subterranean Wilderness, subwild:frozen_basalt_speleothem, 0.50, 0.50
Subterranean Wilderness, subwild:frozen_blackstone_speleothem, 0.50, 0.50
Subterranean Wilderness, subwild:frozen_diorite_speleothem, 0.50, 0.50
Subterranean Wilderness, subwild:frozen_granite_speleothem, 0.50, 0.50
Subterranean Wilderness, subwild:frozen_obsidian_speleothem, 0.50, 0.50
Subterranean Wilderness, subwild:frozen_red_sandstone_speleothem, 0.50, 0.50
Subterranean Wilderness, subwild:frozen_sandstone_speleothem, 0.50, 0.50
Subterranean Wilderness, subwild:frozen_stone_speleothem, 0.50, 0.50
Subterranean Wilderness, subwild:granite_speleothem, 1.50, 6.00
Subterranean Wilderness, subwild:gravel_patch, 0.15, 0.15
Subterranean Wilderness, subwild:hot_andesite, 1.50, 6.00
Subterranean Wilderness, subwild:hot_basalt, 1.25, 4.20
Subterranean Wilderness, subwild:hot_blackstone, 1.50, 6.00
Subterranean Wilderness, subwild:hot_diorite, 1.50, 6.00
Subterranean Wilderness, subwild:hot_granite, 1.50, 6.00
Subterranean Wilderness, subwild:hot_obsidian, 50.00, 1200.00
Subterranean Wilderness, subwild:hot_red_sandstone, 0.80, 0.80
Subterranean Wilderness, subwild:hot_sandstone, 0.80, 0.80
Subterranean Wilderness, subwild:hot_smooth_red_sandstone, 2.00, 6.00
Subterranean Wilderness, subwild:hot_smooth_sandstone, 2.00, 6.00
Subterranean Wilderness, subwild:hot_stone, 1.50, 6.00
Subterranean Wilderness, subwild:ice_coal_ore, 1.00, 1.00
Subterranean Wilderness, subwild:ice_diamond_ore, 1.00, 1.00
Subterranean Wilderness, subwild:ice_emerald_ore, 1.00, 1.00
Subterranean Wilderness, subwild:ice_gold_ore, 1.00, 1.00
Subterranean Wilderness, subwild:ice_iron_ore, 1.00, 1.00
Subterranean Wilderness, subwild:ice_lapis_ore, 1.00, 1.00
Subterranean Wilderness, subwild:ice_patch, 0.10, 0.10
Subterranean Wilderness, subwild:ice_redstone_ore, 1.00, 1.00
Subterranean Wilderness, subwild:icicle, 0.50, 0.50
Subterranean Wilderness, subwild:light_brown_roots, 0.10, 0.10
Subterranean Wilderness, subwild:light_gray_terracotta_coal_ore, 2.50, 2.50
Subterranean Wilderness, subwild:light_gray_terracotta_diamond_ore, 2.50, 2.50
Subterranean Wilderness, subwild:light_gray_terracotta_emerald_ore, 2.50, 2.50
Subterranean Wilderness, subwild:light_gray_terracotta_gold_ore, 2.50, 2.50
Subterranean Wilderness, subwild:light_gray_terracotta_iron_ore, 2.50, 2.50
Subterranean Wilderness, subwild:light_gray_terracotta_lapis_ore, 2.50, 2.50
Subterranean Wilderness, subwild:light_gray_terracotta_redstone_ore, 2.50, 2.50
Subterranean Wilderness, subwild:light_orange_roots, 0.10, 0.10
Subterranean Wilderness, subwild:long_foxfire, 0.00, 0.00
Subterranean Wilderness, subwild:molten_andesite, 1.50, 6.00
Subterranean Wilderness, subwild:molten_basalt, 1.25, 4.20
Subterranean Wilderness, subwild:molten_blackstone, 1.50, 6.00
Subterranean Wilderness, subwild:molten_diorite, 1.50, 6.00
Subterranean Wilderness, subwild:molten_granite, 1.50, 6.00
Subterranean Wilderness, subwild:molten_obsidian, 50.00, 1200.00
Subterranean Wilderness, subwild:molten_red_sandstone, 0.80, 0.80
Subterranean Wilderness, subwild:molten_sandstone, 0.80, 0.80
Subterranean Wilderness, subwild:molten_smooth_red_sandstone, 2.00, 6.00
Subterranean Wilderness, subwild:molten_smooth_sandstone, 2.00, 6.00
Subterranean Wilderness, subwild:molten_stone, 1.50, 6.00
Subterranean Wilderness, subwild:mossy_andesite, 1.50, 6.00
Subterranean Wilderness, subwild:mossy_basalt, 1.25, 4.20
Subterranean Wilderness, subwild:mossy_blackstone, 1.50, 6.00
Subterranean Wilderness, subwild:mossy_diorite, 1.50, 6.00
Subterranean Wilderness, subwild:mossy_dirt, 0.50, 0.50
Subterranean Wilderness, subwild:mossy_dirt_patch, 0.10, 0.10
Subterranean Wilderness, subwild:mossy_granite, 1.50, 6.00
Subterranean Wilderness, subwild:mossy_gravel, 0.60, 0.60
Subterranean Wilderness, subwild:mossy_obsidian, 50.00, 1200.00
Subterranean Wilderness, subwild:mossy_red_sand, 0.50, 0.50
Subterranean Wilderness, subwild:mossy_red_sandstone, 2.00, 6.00
Subterranean Wilderness, subwild:mossy_sand, 0.50, 0.50
Subterranean Wilderness, subwild:mossy_sandstone, 0.80, 0.80
Subterranean Wilderness, subwild:mossy_smooth_red_sandstone, 2.00, 6.00
Subterranean Wilderness, subwild:mossy_smooth_sandstone, 2.00, 6.00
Subterranean Wilderness, subwild:mossy_stone, 1.50, 6.00
Subterranean Wilderness, subwild:obsidian_speleothem, 50.00, 1200.00
Subterranean Wilderness, subwild:orange_roots, 0.10, 0.10
Subterranean Wilderness, subwild:orange_terracotta_coal_ore, 2.50, 2.50
Subterranean Wilderness, subwild:orange_terracotta_diamond_ore, 2.50, 2.50
Subterranean Wilderness, subwild:orange_terracotta_emerald_ore, 2.50, 2.50
Subterranean Wilderness, subwild:orange_terracotta_gold_ore, 2.50, 2.50
Subterranean Wilderness, subwild:orange_terracotta_iron_ore, 2.50, 2.50
Subterranean Wilderness, subwild:orange_terracotta_lapis_ore, 2.50, 2.50
Subterranean Wilderness, subwild:orange_terracotta_redstone_ore, 2.50, 2.50
Subterranean Wilderness, subwild:podzol_patch, 0.10, 0.10
Subterranean Wilderness, subwild:red_sand_patch, 0.10, 0.10
Subterranean Wilderness, subwild:red_sandstone_coal_ore, 1.60, 1.60
Subterranean Wilderness, subwild:red_sandstone_diamond_ore, 1.60, 1.60
Subterranean Wilderness, subwild:red_sandstone_emerald_ore, 1.60, 1.60
Subterranean Wilderness, subwild:red_sandstone_gold_ore, 1.60, 1.60
Subterranean Wilderness, subwild:red_sandstone_iron_ore, 1.60, 1.60
Subterranean Wilderness, subwild:red_sandstone_lapis_ore, 1.60, 1.60
Subterranean Wilderness, subwild:red_sandstone_redstone_ore, 1.60, 1.60
Subterranean Wilderness, subwild:red_sandstone_speleothem, 0.80, 0.80
Subterranean Wilderness, subwild:red_terracotta_coal_ore, 2.50, 2.50
Subterranean Wilderness, subwild:red_terracotta_diamond_ore, 2.50, 2.50
Subterranean Wilderness, subwild:red_terracotta_emerald_ore, 2.50, 2.50
Subterranean Wilderness, subwild:red_terracotta_gold_ore, 2.50, 2.50
Subterranean Wilderness, subwild:red_terracotta_iron_ore, 2.50, 2.50
Subterranean Wilderness, subwild:red_terracotta_lapis_ore, 2.50, 2.50
Subterranean Wilderness, subwild:red_terracotta_redstone_ore, 2.50, 2.50
Subterranean Wilderness, subwild:sand_patch, 0.10, 0.10
Subterranean Wilderness, subwild:sandstone_coal_ore, 1.60, 1.60
Subterranean Wilderness, subwild:sandstone_diamond_ore, 1.60, 1.60
Subterranean Wilderness, subwild:sandstone_emerald_ore, 1.60, 1.60
Subterranean Wilderness, subwild:sandstone_gold_ore, 1.60, 1.60
Subterranean Wilderness, subwild:sandstone_iron_ore, 1.60, 1.60
Subterranean Wilderness, subwild:sandstone_lapis_ore, 1.60, 1.60
Subterranean Wilderness, subwild:sandstone_redstone_ore, 1.60, 1.60
Subterranean Wilderness, subwild:sandstone_speleothem, 0.80, 0.80
Subterranean Wilderness, subwild:short_foxfire, 0.00, 0.00
Subterranean Wilderness, subwild:smooth_red_sandstone_coal_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_red_sandstone_diamond_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_red_sandstone_emerald_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_red_sandstone_gold_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_red_sandstone_iron_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_red_sandstone_lapis_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_red_sandstone_redstone_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_sandstone_coal_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_sandstone_diamond_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_sandstone_emerald_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_sandstone_gold_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_sandstone_iron_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_sandstone_lapis_ore, 1.60, 1.60
Subterranean Wilderness, subwild:smooth_sandstone_redstone_ore, 1.60, 1.60
Subterranean Wilderness, subwild:snow_patch, 0.10, 0.10
Subterranean Wilderness, subwild:stone_speleothem, 1.50, 6.00
Subterranean Wilderness, subwild:terracotta_coal_ore, 2.50, 2.50
Subterranean Wilderness, subwild:terracotta_diamond_ore, 2.50, 2.50
Subterranean Wilderness, subwild:terracotta_emerald_ore, 2.50, 2.50
Subterranean Wilderness, subwild:terracotta_gold_ore, 2.50, 2.50
Subterranean Wilderness, subwild:terracotta_iron_ore, 2.50, 2.50
Subterranean Wilderness, subwild:terracotta_lapis_ore, 2.50, 2.50
Subterranean Wilderness, subwild:terracotta_redstone_ore, 2.50, 2.50
Subterranean Wilderness, subwild:water_puddle, 0.00, 0.00
Subterranean Wilderness, subwild:wet_andesite, 1.50, 6.00
Subterranean Wilderness, subwild:wet_diorite, 1.50, 6.00
Subterranean Wilderness, subwild:wet_granite, 1.50, 6.00
Subterranean Wilderness, subwild:wet_obsidian, 50.00, 1200.00
Subterranean Wilderness, subwild:wet_stone, 1.50, 6.00
Subterranean Wilderness, subwild:white_roots, 0.10, 0.10
Subterranean Wilderness, subwild:white_terracotta_coal_ore, 2.50, 2.50
Subterranean Wilderness, subwild:white_terracotta_diamond_ore, 2.50, 2.50
Subterranean Wilderness, subwild:white_terracotta_emerald_ore, 2.50, 2.50
Subterranean Wilderness, subwild:white_terracotta_gold_ore, 2.50, 2.50
Subterranean Wilderness, subwild:white_terracotta_iron_ore, 2.50, 2.50
Subterranean Wilderness, subwild:white_terracotta_lapis_ore, 2.50, 2.50
Subterranean Wilderness, subwild:white_terracotta_redstone_ore, 2.50, 2.50
Subterranean Wilderness, subwild:yellow_terracotta_coal_ore, 2.50, 2.50
Subterranean Wilderness, subwild:yellow_terracotta_diamond_ore, 2.50, 2.50
Subterranean Wilderness, subwild:yellow_terracotta_emerald_ore, 2.50, 2.50
Subterranean Wilderness, subwild:yellow_terracotta_gold_ore, 2.50, 2.50
Subterranean Wilderness, subwild:yellow_terracotta_iron_ore, 2.50, 2.50
Subterranean Wilderness, subwild:yellow_terracotta_lapis_ore, 2.50, 2.50
Subterranean Wilderness, subwild:yellow_terracotta_redstone_ore, 2.50, 2.50
Supplementaries, supplementaries:bamboo_spikes, 2.00, 2.00
Supplementaries, supplementaries:bellows, 3.00, 3.00
Supplementaries, supplementaries:blackboard, 2.00, 3.00
Supplementaries, supplementaries:blackstone_lamp, 1.50, 6.00
Supplementaries, supplementaries:blackstone_tile, 1.50, 6.00
Supplementaries, supplementaries:blackstone_tile_slab, 1.50, 6.00
Supplementaries, supplementaries:blackstone_tile_vertical_slab, 1.50, 6.00
Supplementaries, supplementaries:blaze_rod, 0.25, 0.00
Supplementaries, supplementaries:block_generator, 0.00, 0.00
Supplementaries, supplementaries:book_pile, 0.50, 0.50
Supplementaries, supplementaries:book_pile_horizontal, 0.50, 0.50
Supplementaries, supplementaries:brass_lantern, 3.50, 3.50
Supplementaries, supplementaries:cage, 3.00, 6.00
Supplementaries, supplementaries:candelabra, 4.00, 5.00
Supplementaries, supplementaries:candelabra_silver, 4.00, 5.00
Supplementaries, supplementaries:candle_holder, 0.00, 0.00
Supplementaries, supplementaries:ceiling_banner_black, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_blue, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_brown, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_cyan, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_gray, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_green, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_light_blue, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_light_gray, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_lime, 1.00, 1.00
Supplementaries, supplementaries:ceiling_banner_magenta, 1.00, 1.00
