----------------------------------------------
Mod name, Registry name, Entity class name, ID
Minecraft, minecraft:evoker_fangs, net.minecraft.entity.projectile.EvokerFangsEntity, 23
Minecraft, minecraft:experience_bottle, net.minecraft.entity.item.ExperienceBottleEntity, 86
Minecraft, minecraft:experience_orb, net.minecraft.entity.item.ExperienceOrbEntity, 24
Minecraft, minecraft:eye_of_ender, net.minecraft.entity.projectile.EyeOfEnderEntity, 25
Minecraft, minecraft:falling_block, net.minecraft.entity.item.FallingBlockEntity, 26
Minecraft, minecraft:fireball, net.minecraft.entity.projectile.FireballEntity, 39
Minecraft, minecraft:firework_rocket, net.minecraft.entity.projectile.FireworkRocketEntity, 27
Minecraft, minecraft:fishing_bobber, ?, 107
Minecraft, minecraft:fox, net.minecraft.entity.passive.FoxEntity, 28
Minecraft, minecraft:furnace_minecart, net.minecraft.entity.item.minecart.FurnaceMinecartEntity, 48
Minecraft, minecraft:ghast, net.minecraft.entity.monster.GhastEntity, 29
Minecraft, minecraft:giant, net.minecraft.entity.monster.GiantEntity, 30
Minecraft, minecraft:guardian, net.minecraft.entity.monster.GuardianEntity, 31
Minecraft, minecraft:hoglin, net.minecraft.entity.monster.HoglinEntity, 32
Minecraft, minecraft:hopper_minecart, net.minecraft.entity.item.minecart.HopperMinecartEntity, 49
Minecraft, minecraft:horse, net.minecraft.entity.passive.horse.HorseEntity, 33
Minecraft, minecraft:husk, net.minecraft.entity.monster.HuskEntity, 34
Minecraft, minecraft:illusioner, net.minecraft.entity.monster.IllusionerEntity, 35
Minecraft, minecraft:iron_golem, net.minecraft.entity.passive.IronGolemEntity, 36
Minecraft, minecraft:item, net.minecraft.entity.item.ItemEntity, 37
Minecraft, minecraft:item_frame, net.minecraft.entity.item.ItemFrameEntity, 38
Minecraft, minecraft:leash_knot, net.minecraft.entity.item.LeashKnotEntity, 40
Minecraft, minecraft:lightning_bolt, net.minecraft.entity.effect.LightningBoltEntity, 41
Minecraft, minecraft:llama, net.minecraft.entity.passive.horse.LlamaEntity, 42
Minecraft, minecraft:llama_spit, net.minecraft.entity.projectile.LlamaSpitEntity, 43
Minecraft, minecraft:magma_cube, net.minecraft.entity.monster.MagmaCubeEntity, 44
Minecraft, minecraft:minecart, net.minecraft.entity.item.minecart.MinecartEntity, 45
Minecraft, minecraft:mooshroom, net.minecraft.entity.passive.MooshroomEntity, 53
Minecraft, minecraft:mule, net.minecraft.entity.passive.horse.MuleEntity, 52
Minecraft, minecraft:ocelot, net.minecraft.entity.passive.OcelotEntity, 54
Minecraft, minecraft:painting, net.minecraft.entity.item.PaintingEntity, 55
Minecraft, minecraft:panda, net.minecraft.entity.passive.PandaEntity, 56
Minecraft, minecraft:parrot, net.minecraft.entity.passive.ParrotEntity, 57
Minecraft, minecraft:phantom, net.minecraft.entity.monster.PhantomEntity, 58
Minecraft, minecraft:pig, net.minecraft.entity.passive.PigEntity, 59
Minecraft, minecraft:piglin, net.minecraft.entity.monster.piglin.PiglinEntity, 60
Minecraft, minecraft:piglin_brute, net.minecraft.entity.monster.piglin.PiglinBruteEntity, 61
Minecraft, minecraft:pillager, net.minecraft.entity.monster.PillagerEntity, 62
Minecraft, minecraft:player, ?, 106
Minecraft, minecraft:polar_bear, net.minecraft.entity.passive.PolarBearEntity, 63
Minecraft, minecraft:potion, net.minecraft.entity.projectile.PotionEntity, 87
Minecraft, minecraft:pufferfish, net.minecraft.entity.passive.fish.PufferfishEntity, 65
Minecraft, minecraft:rabbit, net.minecraft.entity.passive.RabbitEntity, 66
Minecraft, minecraft:ravager, net.minecraft.entity.monster.RavagerEntity, 67
Minecraft, minecraft:salmon, net.minecraft.entity.passive.fish.SalmonEntity, 68
Minecraft, minecraft:sheep, net.minecraft.entity.passive.SheepEntity, 69
Minecraft, minecraft:shulker, net.minecraft.entity.monster.ShulkerEntity, 70
Minecraft, minecraft:shulker_bullet, net.minecraft.entity.projectile.ShulkerBulletEntity, 71
Minecraft, minecraft:silverfish, net.minecraft.entity.monster.SilverfishEntity, 72
Minecraft, minecraft:skeleton, net.minecraft.entity.monster.SkeletonEntity, 73
Minecraft, minecraft:skeleton_horse, net.minecraft.entity.passive.horse.SkeletonHorseEntity, 74
Minecraft, minecraft:slime, net.minecraft.entity.monster.SlimeEntity, 75
Minecraft, minecraft:small_fireball, net.minecraft.entity.projectile.SmallFireballEntity, 76
Minecraft, minecraft:snow_golem, net.minecraft.entity.passive.SnowGolemEntity, 77
Minecraft, minecraft:snowball, net.minecraft.entity.projectile.SnowballEntity, 78
Minecraft, minecraft:spawner_minecart, net.minecraft.entity.item.minecart.SpawnerMinecartEntity, 50
Minecraft, minecraft:spectral_arrow, net.minecraft.entity.projectile.SpectralArrowEntity, 79
Minecraft, minecraft:spider, net.minecraft.entity.monster.SpiderEntity, 80
Minecraft, minecraft:squid, net.minecraft.entity.passive.SquidEntity, 81
Minecraft, minecraft:stray, net.minecraft.entity.monster.StrayEntity, 82
Minecraft, minecraft:strider, net.minecraft.entity.passive.StriderEntity, 83
Minecraft, minecraft:tnt, net.minecraft.entity.item.TNTEntity, 64
Minecraft, minecraft:tnt_minecart, net.minecraft.entity.item.minecart.TNTMinecartEntity, 51
Minecraft, minecraft:trader_llama, net.minecraft.entity.passive.horse.TraderLlamaEntity, 89
Minecraft, minecraft:trident, net.minecraft.entity.projectile.TridentEntity, 88
Minecraft, minecraft:tropical_fish, net.minecraft.entity.passive.fish.TropicalFishEntity, 90
Minecraft, minecraft:turtle, net.minecraft.entity.passive.TurtleEntity, 91
Minecraft, minecraft:vex, net.minecraft.entity.monster.VexEntity, 92
Minecraft, minecraft:villager, net.minecraft.entity.merchant.villager.VillagerEntity, 93
Minecraft, minecraft:vindicator, net.minecraft.entity.monster.VindicatorEntity, 94
Minecraft, minecraft:wandering_trader, net.minecraft.entity.merchant.villager.WanderingTraderEntity, 95
Minecraft, minecraft:witch, net.minecraft.entity.monster.WitchEntity, 96
Minecraft, minecraft:wither, net.minecraft.entity.boss.WitherEntity, 97
Minecraft, minecraft:wither_skeleton, net.minecraft.entity.monster.WitherSkeletonEntity, 98
Minecraft, minecraft:wither_skull, net.minecraft.entity.projectile.WitherSkullEntity, 99
Minecraft, minecraft:wolf, net.minecraft.entity.passive.WolfEntity, 100
Minecraft, minecraft:zoglin, net.minecraft.entity.monster.ZoglinEntity, 101
Minecraft, minecraft:zombie, net.minecraft.entity.monster.ZombieEntity, 102
Minecraft, minecraft:zombie_horse, net.minecraft.entity.passive.horse.ZombieHorseEntity, 103
Minecraft, minecraft:zombie_villager, net.minecraft.entity.monster.ZombieVillagerEntity, 104
Minecraft, minecraft:zombified_piglin, net.minecraft.entity.monster.ZombifiedPiglinEntity, 105
Mowzie's Mobs, mowziesmobs:axe_attack, com.bobmowzie.mowziesmobs.server.entity.effects.EntityAxeAttack, 425
Mowzie's Mobs, mowziesmobs:baby_foliaath, com.bobmowzie.mowziesmobs.server.entity.foliaath.EntityBabyFoliaath, 406
Mowzie's Mobs, mowziesmobs:barako, com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarako, 414
Mowzie's Mobs, mowziesmobs:barakoa_sunblocker, com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoaya, 413
Mowzie's Mobs, mowziesmobs:barakoa_sunblocker_player, com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoayaToPlayer, 410
Mowzie's Mobs, mowziesmobs:barakoan_barakoana, com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoanToBarakoana, 408
Mowzie's Mobs, mowziesmobs:barakoan_player, com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoanToPlayer, 409
Mowzie's Mobs, mowziesmobs:barakoana, com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoana, 412
Mowzie's Mobs, mowziesmobs:barakoaya, com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoaVillager, 411
Mowzie's Mobs, mowziesmobs:block_swapper, com.bobmowzie.mowziesmobs.server.entity.effects.EntityBlockSwapper, 433
Mowzie's Mobs, mowziesmobs:boulder_huge, com.bobmowzie.mowziesmobs.server.entity.effects.EntityBoulder, 424
Mowzie's Mobs, mowziesmobs:boulder_large, com.bobmowzie.mowziesmobs.server.entity.effects.EntityBoulder, 423
Mowzie's Mobs, mowziesmobs:boulder_medium, com.bobmowzie.mowziesmobs.server.entity.effects.EntityBoulder, 422
Mowzie's Mobs, mowziesmobs:boulder_small, com.bobmowzie.mowziesmobs.server.entity.effects.EntityBoulder, 421
Mowzie's Mobs, mowziesmobs:camera_shake, com.bobmowzie.mowziesmobs.server.entity.effects.EntityCameraShake, 434
Mowzie's Mobs, mowziesmobs:dart, com.bobmowzie.mowziesmobs.server.entity.EntityDart, 429
Mowzie's Mobs, mowziesmobs:falling_block, com.bobmowzie.mowziesmobs.server.entity.effects.EntityFallingBlock, 432
Mowzie's Mobs, mowziesmobs:ferrous_wroughtnaut, com.bobmowzie.mowziesmobs.server.entity.wroughtnaut.EntityWroughtnaut, 407
Mowzie's Mobs, mowziesmobs:foliaath, com.bobmowzie.mowziesmobs.server.entity.foliaath.EntityFoliaath, 405
Mowzie's Mobs, mowziesmobs:frostmaw, com.bobmowzie.mowziesmobs.server.entity.frostmaw.EntityFrostmaw, 415
Mowzie's Mobs, mowziesmobs:frozen_controller, com.bobmowzie.mowziesmobs.server.entity.frostmaw.EntityFrozenController, 428
Mowzie's Mobs, mowziesmobs:grottol, com.bobmowzie.mowziesmobs.server.entity.grottol.EntityGrottol, 416
Mowzie's Mobs, mowziesmobs:ice_ball, com.bobmowzie.mowziesmobs.server.entity.effects.EntityIceBall, 427
Mowzie's Mobs, mowziesmobs:ice_breath, com.bobmowzie.mowziesmobs.server.entity.effects.EntityIceBreath, 426
Mowzie's Mobs, mowziesmobs:lantern, com.bobmowzie.mowziesmobs.server.entity.lantern.EntityLantern, 417
Mowzie's Mobs, mowziesmobs:naga, com.bobmowzie.mowziesmobs.server.entity.naga.EntityNaga, 418
Mowzie's Mobs, mowziesmobs:poison_ball, com.bobmowzie.mowziesmobs.server.entity.effects.EntityPoisonBall, 430
Mowzie's Mobs, mowziesmobs:solar_beam, com.bobmowzie.mowziesmobs.server.entity.effects.EntitySolarBeam, 420
Mowzie's Mobs, mowziesmobs:sunstrike, com.bobmowzie.mowziesmobs.server.entity.effects.EntitySunstrike, 419
Mowzie's Mobs, mowziesmobs:super_nova, com.bobmowzie.mowziesmobs.server.entity.effects.EntitySuperNova, 431
MrCrayfish's Furniture Mod, cfm:seat, com.mrcrayfish.furniture.entity.SeatEntity, 403
Mutant Beasts, mutantbeasts:body_part, chumbanotz.mutantbeasts.entity.BodyPartEntity, 834
Mutant Beasts, mutantbeasts:chemical_x, chumbanotz.mutantbeasts.entity.projectile.ChemicalXEntity, 835
Mutant Beasts, mutantbeasts:creeper_minion, chumbanotz.mutantbeasts.entity.CreeperMinionEntity, 832
Mutant Beasts, mutantbeasts:creeper_minion_egg, chumbanotz.mutantbeasts.entity.CreeperMinionEggEntity, 836
Mutant Beasts, mutantbeasts:endersoul_clone, chumbanotz.mutantbeasts.entity.EndersoulCloneEntity, 837
Mutant Beasts, mutantbeasts:endersoul_fragment, chumbanotz.mutantbeasts.entity.EndersoulFragmentEntity, 838
Mutant Beasts, mutantbeasts:mutant_arrow, chumbanotz.mutantbeasts.entity.projectile.MutantArrowEntity, 839
Mutant Beasts, mutantbeasts:mutant_creeper, chumbanotz.mutantbeasts.entity.mutant.MutantCreeperEntity, 830
Mutant Beasts, mutantbeasts:mutant_enderman, chumbanotz.mutantbeasts.entity.mutant.MutantEndermanEntity, 827
Mutant Beasts, mutantbeasts:mutant_skeleton, chumbanotz.mutantbeasts.entity.mutant.MutantSkeletonEntity, 833
Mutant Beasts, mutantbeasts:mutant_snow_golem, chumbanotz.mutantbeasts.entity.mutant.MutantSnowGolemEntity, 829
Mutant Beasts, mutantbeasts:mutant_zombie, chumbanotz.mutantbeasts.entity.mutant.MutantZombieEntity, 831
Mutant Beasts, mutantbeasts:skull_spirit, chumbanotz.mutantbeasts.entity.SkullSpiritEntity, 840
Mutant Beasts, mutantbeasts:spider_pig, chumbanotz.mutantbeasts.entity.mutant.SpiderPigEntity, 828
Mutant Beasts, mutantbeasts:throwable_block, chumbanotz.mutantbeasts.entity.projectile.ThrowableBlockEntity, 841
Mutant More, mutantmore:blaze_rod, com.alexander.mutantmore.entities.BlazeRodEntity, 398
Mutant More, mutantmore:mutant_blaze, com.alexander.mutantmore.entities.MutantBlazeEntity, 393
Mutant More, mutantmore:mutant_hoglin, com.alexander.mutantmore.entities.MutantHoglinEntity, 395
Mutant More, mutantmore:mutant_husk, com.alexander.mutantmore.entities.MutantHuskEntity, 391
Mutant More, mutantmore:mutant_shulker, com.alexander.mutantmore.entities.MutantShulkerEntity, 396
Mutant More, mutantmore:mutant_shulker_box, com.alexander.mutantmore.entities.MutantShulkerBoxEntity, 397
Mutant More, mutantmore:mutant_wither_skeleton, com.alexander.mutantmore.entities.MutantWitherSkeletonEntity, 392
Mutant More, mutantmore:rodling, com.alexander.mutantmore.entities.RodlingEntity, 394
Mutant More, mutantmore:rodling_fireball, com.alexander.mutantmore.entities.RodlingFireballEntity, 400
Mutant More, mutantmore:seismic_wave, com.alexander.mutantmore.entities.SeismicWaveEntity, 401
Mutant More, mutantmore:thrown_block, com.alexander.mutantmore.entities.ThrownBlockEntity, 402
Mutant More, mutantmore:wither_body_part, com.alexander.mutantmore.entities.WitherBodyPartEntity, 399
Oh The Biomes You'll Go, byg:boat, corgiaoc.byg.common.entity.boat.BYGBoatEntity, 591
Pandoras Creatures, pandoras_creatures:acidic_archvine, andrews.pandoras_creatures.entities.AcidicArchvineEntity, 517
Pandoras Creatures, pandoras_creatures:arachnon, andrews.pandoras_creatures.entities.ArachnonEntity, 513
Pandoras Creatures, pandoras_creatures:bufflon, andrews.pandoras_creatures.entities.BufflonEntity, 518
Pandoras Creatures, pandoras_creatures:crab, andrews.pandoras_creatures.entities.CrabEntity, 515
Pandoras Creatures, pandoras_creatures:end_troll, andrews.pandoras_creatures.entities.EndTrollEntity, 519
Pandoras Creatures, pandoras_creatures:end_troll_bullet_damage, andrews.pandoras_creatures.entities.EndTrollBulletDamageEntity, 522
Pandoras Creatures, pandoras_creatures:end_troll_bullet_poison, andrews.pandoras_creatures.entities.EndTrollBulletPoisonEntity, 520
Pandoras Creatures, pandoras_creatures:end_troll_bullet_wither, andrews.pandoras_creatures.entities.EndTrollBulletWitherEntity, 521
Pandoras Creatures, pandoras_creatures:hellhound, andrews.pandoras_creatures.entities.HellhoundEntity, 514
Pandoras Creatures, pandoras_creatures:seahorse, andrews.pandoras_creatures.entities.SeahorseEntity, 516
Project: War Dance, wardance:fear, jackiecrazy.wardance.entity.FearEntity, 576
Project: War Dance, wardance:thrown_weapon, jackiecrazy.wardance.entity.ThrownWeaponEntity, 575
Quark, quark:chest_passenger, vazkii.quark.content.management.entity.ChestPassengerEntity, 1164
Quark, quark:colored_frame, vazkii.quark.content.building.entity.ColoredItemFrameEntity, 1161
Quark, quark:crab, vazkii.quark.content.mobs.entity.CrabEntity, 1158
Quark, quark:forgotten, vazkii.quark.content.mobs.entity.ForgottenEntity, 1173
Quark, quark:foxhound, vazkii.quark.content.mobs.entity.FoxhoundEntity, 1169
Quark, quark:frog, vazkii.quark.content.mobs.entity.FrogEntity, 1168
Quark, quark:glass_frame, vazkii.quark.content.building.entity.GlassItemFrameEntity, 1160
Quark, quark:gravisand, vazkii.quark.content.automation.entity.GravisandEntity, 1166
Quark, quark:leash_knot_fake, vazkii.quark.content.building.entity.LeashKnot2Entity, 1172
Quark, quark:pickarang, vazkii.quark.content.tools.entity.PickarangEntity, 1162
Quark, quark:shiba, vazkii.quark.content.experimental.shiba.entity.ShibaEntity, 1171
Quark, quark:skull_pike, vazkii.quark.content.tools.entity.SkullPikeEntity, 1159
Quark, quark:soul_bead, vazkii.quark.content.mobs.entity.SoulBeadEntity, 1175
Quark, quark:stoneling, vazkii.quark.content.mobs.entity.StonelingEntity, 1167
Quark, quark:stool, vazkii.quark.content.building.entity.StoolEntity, 1157
Quark, quark:toretoise, vazkii.quark.content.mobs.entity.ToretoiseEntity, 1170
Quark, quark:totem, vazkii.quark.addons.oddities.entity.TotemOfHoldingEntity, 1163
Quark, quark:wraith, vazkii.quark.content.mobs.entity.WraithEntity, 1174
Quark, quark:wrapped, vazkii.quark.content.world.entity.WrappedEntity, 1165
Realistic Horse Genetics, horse_colors:horse_felinoid, sekelsta.horse_colors.entity.HorseGeneticEntity, 854
Small Ships Mod, smallships:brigg, com.talhanation.smallships.entities.BriggEntity, 872
Small Ships Mod, smallships:cog, com.talhanation.smallships.entities.CogEntity, 867
Small Ships Mod, smallships:dhow, com.talhanation.smallships.entities.DhowEntity, 873
Small Ships Mod, smallships:drakkar, com.talhanation.smallships.entities.DrakkarEntity, 870
Small Ships Mod, smallships:galley, com.talhanation.smallships.entities.GalleyEntity, 868
Small Ships Mod, smallships:rowboat, com.talhanation.smallships.entities.RowBoatEntity, 871
Small Ships Mod, smallships:war_galley, com.talhanation.smallships.entities.WarGalleyEntity, 869
Sophisticated Backpacks, sophisticatedbackpacks:everlasting_backpack_item, net.p3pp3rf1y.sophisticatedbackpacks.upgrades.everlasting.EverlastingBackpackItemEntity, 842
Spartan Weaponry, spartanweaponry:arrow, com.oblivioussp.spartanweaponry.entity.projectile.ArrowBaseEntity, 858
Spartan Weaponry, spartanweaponry:arrow_explosive, com.oblivioussp.spartanweaponry.entity.projectile.ArrowExplosiveEntity, 859
Spartan Weaponry, spartanweaponry:bolt, com.oblivioussp.spartanweaponry.entity.projectile.BoltEntity, 860
Spartan Weaponry, spartanweaponry:bolt_spectral, com.oblivioussp.spartanweaponry.entity.projectile.BoltSpectralEntity, 861
Spartan Weaponry, spartanweaponry:boomerang, com.oblivioussp.spartanweaponry.entity.projectile.BoomerangEntity, 865
Spartan Weaponry, spartanweaponry:dynamite, com.oblivioussp.spartanweaponry.entity.projectile.DynamiteEntity, 866
Spartan Weaponry, spartanweaponry:javelin, com.oblivioussp.spartanweaponry.entity.projectile.JavelinEntity, 864
Spartan Weaponry, spartanweaponry:throwing_weapon, com.oblivioussp.spartanweaponry.entity.projectile.ThrowingWeaponEntity, 862
Spartan Weaponry, spartanweaponry:tomahawk, com.oblivioussp.spartanweaponry.entity.projectile.TomahawkEntity, 863
Supplementaries, supplementaries:amethyst_arrow, net.mehvahdjukaar.supplementaries.entities.AmethystArrowEntity, 133
Supplementaries, supplementaries:amethyst_shard, net.mehvahdjukaar.supplementaries.entities.ShardProjectileEntity, 134
Supplementaries, supplementaries:bomb, net.mehvahdjukaar.supplementaries.entities.BombEntity, 131
Supplementaries, supplementaries:brick_projectile, net.mehvahdjukaar.supplementaries.entities.ThrowableBrickEntity, 130
Supplementaries, supplementaries:firefly, net.mehvahdjukaar.supplementaries.entities.FireflyEntity, 129
Supplementaries, supplementaries:flint_shard, net.mehvahdjukaar.supplementaries.entities.ShardProjectileEntity, 135
Supplementaries, supplementaries:label, net.mehvahdjukaar.supplementaries.entities.LabelEntity, 128
Supplementaries, supplementaries:red_merchant, net.mehvahdjukaar.supplementaries.entities.RedMerchantEntity, 127
Supplementaries, supplementaries:rope_arrow, net.mehvahdjukaar.supplementaries.entities.RopeArrowEntity, 132
Supplementaries, supplementaries:slingshot_projectile, net.mehvahdjukaar.supplementaries.entities.SlingshotProjectileEntity, 136
Taterzens, taterzens:npc, org.samo_lego.taterzens.npc.TaterzenNPC, 150
Tetra, tetra:extractor_projectile, se.mickelus.tetra.blocks.forged.chthonic.ExtractorProjectileEntity, 634
Tetra, tetra:thrown_modular_item, se.mickelus.tetra.items.modular.ThrownModularItemEntity, 633
The Endergetic Expansion, endergetic:bolloom_balloon, com.minecraftabnormals.endergetic.common.entities.bolloom.BolloomBalloonEntity, 1009
The Endergetic Expansion, endergetic:bolloom_fruit, com.minecraftabnormals.endergetic.common.entities.bolloom.BolloomFruitEntity, 1006
The Endergetic Expansion, endergetic:bolloom_knot, com.minecraftabnormals.endergetic.common.entities.bolloom.BolloomKnotEntity, 1010
The Endergetic Expansion, endergetic:boof_block, com.minecraftabnormals.endergetic.common.entities.BoofBlockEntity, 1007
The Endergetic Expansion, endergetic:booflo, com.minecraftabnormals.endergetic.common.entities.booflo.BoofloEntity, 1013
The Endergetic Expansion, endergetic:booflo_adolescent, com.minecraftabnormals.endergetic.common.entities.booflo.BoofloAdolescentEntity, 1012
The Endergetic Expansion, endergetic:booflo_baby, com.minecraftabnormals.endergetic.common.entities.booflo.BoofloBabyEntity, 1011
The Endergetic Expansion, endergetic:poise_cluster, com.minecraftabnormals.endergetic.common.entities.PoiseClusterEntity, 1005
The Endergetic Expansion, endergetic:puff_bug, com.minecraftabnormals.endergetic.common.entities.puffbug.PuffBugEntity, 1008
The Outer End, outer_end:chorus_squid, blueduck.outerend.entities.ChorusSquidEntity, 1027
The Outer End, outer_end:entombed, blueduck.outerend.entities.EntombedEntity, 1026
The Outer End, outer_end:himmelite, blueduck.outerend.entities.HimmeliteEntity, 1024
The Outer End, outer_end:purpur_golem, blueduck.outerend.entities.PurpurGolemEntity, 1023
The Outer End, outer_end:spectrafly, blueduck.outerend.entities.DragonflyEntity, 1022
The Outer End, outer_end:stalker, blueduck.outerend.entities.StalkerEntity, 1025
TheAbyss, theabyss:abylager, net.yezon.theabyss.entity.AbylagerEntity$CustomEntity, 377
TheAbyss, theabyss:abyssal_lion, net.yezon.theabyss.entity.AbyssalLionEntity$CustomEntity, 365
TheAbyss, theabyss:abyssal_moth, net.yezon.theabyss.entity.AbyssalMothEntity$CustomEntity, 390
TheAbyss, theabyss:abyssaur, net.yezon.theabyss.entity.AbyssaurEntity$CustomEntity, 387
TheAbyss, theabyss:brain_walker, net.yezon.theabyss.entity.BrainWalkerEntity$CustomEntity, 370
TheAbyss, theabyss:crystal_golem, net.yezon.theabyss.entity.CrystalGolemEntity$CustomEntity, 347
TheAbyss, theabyss:cyanide_boss, net.yezon.theabyss.entity.CyanideBossEntity$CustomEntity, 340
TheAbyss, theabyss:deer, net.yezon.theabyss.entity.DeerEntity$CustomEntity, 341
TheAbyss, theabyss:dimensional_crack, net.yezon.theabyss.entity.DimensionalCrackEntity$CustomEntity, 374
TheAbyss, theabyss:elder, net.yezon.theabyss.entity.ElderEntity$CustomEntity, 359
TheAbyss, theabyss:end_spider, net.yezon.theabyss.entity.EndSpiderEntity$CustomEntity, 356
TheAbyss, theabyss:entitybulleteyelie_attack, net.yezon.theabyss.item.EyelieAttackItem$ArrowCustomEntity, 380
TheAbyss, theabyss:entitybulletmutated_enderpearl, net.yezon.theabyss.item.MutatedEnderpearlItem$ArrowCustomEntity, 334
TheAbyss, theabyss:entitybulletnight_hunter_abl_2, net.yezon.theabyss.item.NightHunterAbl2Item$ArrowCustomEntity, 379
TheAbyss, theabyss:entitybulletphantom_attack, net.yezon.theabyss.item.PhantomAttackItem$ArrowCustomEntity, 381
TheAbyss, theabyss:entitybulletring_of_black_strike_attack, net.yezon.theabyss.item.RingOfBlackStrikeAttackItem$ArrowCustomEntity, 386
TheAbyss, theabyss:entitybulletring_of_fire_strike_attack, net.yezon.theabyss.item.RingOfFireStrikeAttackItem$ArrowCustomEntity, 385
TheAbyss, theabyss:entitybulletshuriken, net.yezon.theabyss.item.ShurikenItem$ArrowCustomEntity, 332
TheAbyss, theabyss:entitybulletshuriken_explosive, net.yezon.theabyss.item.ShurikenExplosiveItem$ArrowCustomEntity, 333
TheAbyss, theabyss:entitybulletspectral_spawn, net.yezon.theabyss.item.SpectralSpawnItem$ArrowCustomEntity, 383
TheAbyss, theabyss:fire_fly, net.yezon.theabyss.entity.FireFlyEntity$CustomEntity, 338
TheAbyss, theabyss:frost_spider, net.yezon.theabyss.entity.FrostSpiderEntity$CustomEntity, 373
TheAbyss, theabyss:glow_pug, net.yezon.theabyss.entity.GlowPugEntity$CustomEntity, 375
TheAbyss, theabyss:guard, net.yezon.theabyss.entity.GuardEntity$CustomEntity, 352
TheAbyss, theabyss:haunted_skeleton, net.yezon.theabyss.entity.HauntedSkeletonEntity$CustomEntity, 388
TheAbyss, theabyss:hylia_fox, net.yezon.theabyss.entity.HyliaFoxEntity$CustomEntity, 346
TheAbyss, theabyss:ice_knight, net.yezon.theabyss.entity.IceKnightEntity$CustomEntity, 339
TheAbyss, theabyss:ice_skeleton, net.yezon.theabyss.entity.IceSkeletonEntity$CustomEntity, 384
TheAbyss, theabyss:infceted_cow, net.yezon.theabyss.entity.InfcetedCowEntity$CustomEntity, 376
TheAbyss, theabyss:infected_creeper, net.yezon.theabyss.entity.InfectedCreeperEntity$CustomEntity, 351
TheAbyss, theabyss:infected_phantom, net.yezon.theabyss.entity.InfectedPhantomEntity$CustomEntity, 368
TheAbyss, theabyss:infected_spider, net.yezon.theabyss.entity.InfectedSpiderEntity$CustomEntity, 350
TheAbyss, theabyss:infected_wolf, net.yezon.theabyss.entity.InfectedWolfEntity$CustomEntity, 367
TheAbyss, theabyss:infected_zombie, net.yezon.theabyss.entity.InfectedZombieEntity$CustomEntity, 354
TheAbyss, theabyss:jungle_lurker, net.yezon.theabyss.entity.JungleLurkerEntity$CustomEntity, 360
TheAbyss, theabyss:laro_fish, net.yezon.theabyss.entity.LaroFishEntity$CustomEntity, 343
TheAbyss, theabyss:laro_fish_fly, net.yezon.theabyss.entity.LaroFishFlyEntity$CustomEntity, 342
TheAbyss, theabyss:lizard, net.yezon.theabyss.entity.LizardEntity$CustomEntity, 358
TheAbyss, theabyss:lokus, net.yezon.theabyss.entity.LokusEntity$CustomEntity, 372
TheAbyss, theabyss:luro_fish, net.yezon.theabyss.entity.LuroFishEntity$CustomEntity, 344
TheAbyss, theabyss:magical_deer, net.yezon.theabyss.entity.MagicalDeerEntity$CustomEntity, 366
TheAbyss, theabyss:magician, net.yezon.theabyss.entity.MagicianEntity$CustomEntity, 348
TheAbyss, theabyss:mud_zombie, net.yezon.theabyss.entity.MudZombieEntity$CustomEntity, 353
TheAbyss, theabyss:night_blade_boss_clone, net.yezon.theabyss.entity.NightBladeBossCloneEntity$CustomEntity, 337
TheAbyss, theabyss:night_hunter, net.yezon.theabyss.entity.NightHunterEntity$CustomEntity, 357
TheAbyss, theabyss:nightblade_boss, net.yezon.theabyss.entity.NightbladeBossEntity$CustomEntity, 336
TheAbyss, theabyss:player_body, net.yezon.theabyss.entity.PlayerBodyEntity$CustomEntity, 363
TheAbyss, theabyss:powered_wolf, net.yezon.theabyss.entity.PoweredWolfEntity$CustomEntity, 369
TheAbyss, theabyss:ralu_fish, net.yezon.theabyss.entity.RaluFishEntity$CustomEntity, 345
TheAbyss, theabyss:raptor, net.yezon.theabyss.entity.RaptorEntity$CustomEntity, 355
TheAbyss, theabyss:scorpion, net.yezon.theabyss.entity.ScorpionEntity$CustomEntity, 362
TheAbyss, theabyss:seeker, net.yezon.theabyss.entity.SeekerEntity$CustomEntity, 378
TheAbyss, theabyss:shattered_zombie, net.yezon.theabyss.entity.ShatteredZombieEntity$CustomEntity, 364
TheAbyss, theabyss:slime_spider, net.yezon.theabyss.entity.SlimeSpiderEntity$CustomEntity, 361
TheAbyss, theabyss:soul_guard, net.yezon.theabyss.entity.SoulGuardEntity$CustomEntity, 349
TheAbyss, theabyss:spectral_entity, net.yezon.theabyss.entity.SpectralEntityEntity$CustomEntity, 382
TheAbyss, theabyss:summoned_seeker, net.yezon.theabyss.entity.SummonedSeekerEntity$CustomEntity, 389
TheAbyss, theabyss:the_roka, net.yezon.theabyss.entity.TheRokaEntity$CustomEntity, 335
